Date,Machine,Shift,Units_Produced,Defects,Downtime_Min,Yield
2025-10-27 09:00:00,M04,Night,150,4,48,97.33333333333334
2025-10-27 10:00:00,M04,Night,181,8,33,95.58011049723757
2025-10-27 11:00:00,M02,Day,62,4,50,93.54838709677419
2025-10-27 12:00:00,M02,Night,147,5,51,96.5986394557823
2025-10-27 13:00:00,M01,Day,169,2,5,98.81656804733728
2025-10-27 14:00:00,M01,Day,86,7,27,91.86046511627907
2025-10-27 15:00:00,M03,Day,97,9,27,90.72164948453609
2025-10-27 16:00:00,M04,Day,50,3,58,94.0
2025-10-27 17:00:00,M02,Night,109,3,12,97.24770642201835
2025-10-27 18:00:00,M01,Day,189,4,40,97.88359788359789
2025-10-27 19:00:00,M03,Day,198,9,11,95.45454545454545
2025-10-27 20:00:00,M03,Night,188,8,49,95.74468085106383
2025-10-27 21:00:00,M02,Day,93,7,39,92.47311827956989
2025-10-27 22:00:00,M02,Night,164,6,56,96.34146341463415
2025-10-27 23:00:00,M03,Day,157,4,49,97.45222929936305
2025-10-28 00:00:00,M01,Day,93,8,56,91.39784946236558
2025-10-28 01:00:00,M03,Day,127,8,54,93.7007874015748
2025-10-28 02:00:00,M04,Day,74,9,56,87.83783783783784
2025-10-28 03:00:00,M04,Day,181,9,53,95.02762430939227
2025-10-28 04:00:00,M02,Day,165,1,1,99.39393939393939
2025-10-28 05:00:00,M01,Night,168,3,7,98.21428571428571
2025-10-28 06:00:00,M01,Day,193,7,41,96.37305699481865
2025-10-28 07:00:00,M04,Night,59,0,8,100.0
2025-10-28 08:00:00,M03,Night,158,4,59,97.46835443037975
2025-10-28 09:00:00,M02,Day,84,7,55,91.66666666666666
2025-10-28 10:00:00,M03,Night,183,1,49,99.4535519125683
2025-10-28 11:00:00,M03,Day,68,1,7,98.52941176470588
2025-10-28 12:00:00,M03,Night,57,7,50,87.71929824561403
2025-10-28 13:00:00,M01,Day,59,9,2,84.7457627118644
2025-10-28 14:00:00,M04,Night,78,8,8,89.74358974358975
2025-10-28 15:00:00,M01,Night,64,6,12,90.625
2025-10-28 16:00:00,M04,Day,136,7,8,94.85294117647058
2025-10-28 17:00:00,M02,Night,72,4,30,94.44444444444444
2025-10-28 18:00:00,M02,Day,95,0,24,100.0
2025-10-28 19:00:00,M03,Day,77,3,51,96.1038961038961
2025-10-28 20:00:00,M04,Day,75,1,43,98.66666666666667
2025-10-28 21:00:00,M04,Day,59,2,54,96.61016949152543
2025-10-28 22:00:00,M04,Day,53,2,44,96.22641509433963
2025-10-28 23:00:00,M03,Night,104,8,7,92.3076923076923
2025-10-29 00:00:00,M03,Night,115,9,46,92.17391304347827
2025-10-29 01:00:00,M02,Night,116,3,30,97.41379310344827
2025-10-29 02:00:00,M01,Day,184,1,44,99.45652173913044
2025-10-29 03:00:00,M04,Night,104,2,52,98.07692307692307
2025-10-29 04:00:00,M04,Night,80,2,44,97.5
2025-10-29 05:00:00,M01,Night,123,6,30,95.1219512195122
2025-10-29 06:00:00,M04,Night,68,7,16,89.70588235294117
2025-10-29 07:00:00,M03,Night,130,5,46,96.15384615384616
2025-10-29 08:00:00,M03,Day,196,3,56,98.46938775510205
2025-10-29 09:00:00,M04,Day,136,5,53,96.32352941176471
2025-10-29 10:00:00,M03,Night,69,0,18,100.0
2025-10-29 11:00:00,M03,Day,62,9,2,85.48387096774194
2025-10-29 12:00:00,M04,Day,126,7,45,94.44444444444444
2025-10-29 13:00:00,M02,Night,92,0,29,100.0
2025-10-29 14:00:00,M01,Night,188,4,9,97.87234042553192
2025-10-29 15:00:00,M03,Day,192,1,48,99.47916666666666
2025-10-29 16:00:00,M02,Night,194,5,28,97.42268041237114
2025-10-29 17:00:00,M03,Day,99,8,39,91.91919191919192
2025-10-29 18:00:00,M03,Day,77,4,17,94.8051948051948
2025-10-29 19:00:00,M01,Night,53,3,11,94.33962264150944
2025-10-29 20:00:00,M03,Day,71,1,48,98.59154929577466
2025-10-29 21:00:00,M01,Day,168,2,22,98.80952380952381
2025-10-29 22:00:00,M01,Day,150,5,10,96.66666666666667
2025-10-29 23:00:00,M01,Night,88,7,8,92.04545454545455
2025-10-30 00:00:00,M02,Night,83,7,53,91.56626506024097
2025-10-30 01:00:00,M04,Night,146,4,55,97.26027397260275
2025-10-30 02:00:00,M02,Night,93,4,23,95.6989247311828
2025-10-30 03:00:00,M04,Day,89,9,24,89.8876404494382
2025-10-30 04:00:00,M04,Night,146,2,54,98.63013698630137
2025-10-30 05:00:00,M01,Night,189,6,24,96.82539682539682
2025-10-30 06:00:00,M03,Night,179,5,46,97.20670391061452
2025-10-30 07:00:00,M01,Night,123,0,8,100.0
2025-10-30 08:00:00,M03,Day,135,3,11,97.77777777777777
2025-10-30 09:00:00,M04,Day,139,5,10,96.40287769784173
2025-10-30 10:00:00,M01,Day,116,5,48,95.6896551724138
2025-10-30 11:00:00,M03,Night,125,2,37,98.4
2025-10-30 12:00:00,M02,Night,141,5,27,96.45390070921985
2025-10-30 13:00:00,M03,Day,59,9,7,84.7457627118644
2025-10-30 14:00:00,M01,Night,135,5,9,96.29629629629629
2025-10-30 15:00:00,M02,Night,151,8,24,94.70198675496688
2025-10-30 16:00:00,M03,Day,157,8,46,94.90445859872611
2025-10-30 17:00:00,M03,Day,140,1,35,99.28571428571429
2025-10-30 18:00:00,M03,Night,128,3,49,97.65625
2025-10-30 19:00:00,M03,Night,135,8,42,94.07407407407408
2025-10-30 20:00:00,M03,Night,156,3,8,98.07692307692307
2025-10-30 21:00:00,M02,Day,150,7,40,95.33333333333334
2025-10-30 22:00:00,M04,Day,157,9,59,94.26751592356688
2025-10-30 23:00:00,M02,Day,109,2,7,98.1651376146789
2025-10-31 00:00:00,M02,Day,97,2,2,97.9381443298969
2025-10-31 01:00:00,M02,Night,166,8,52,95.18072289156626
2025-10-31 02:00:00,M04,Day,155,9,17,94.19354838709677
2025-10-31 03:00:00,M01,Day,196,7,45,96.42857142857143
2025-10-31 04:00:00,M04,Night,82,0,34,100.0
2025-10-31 05:00:00,M02,Night,93,9,16,90.32258064516128
2025-10-31 06:00:00,M03,Night,161,1,35,99.37888198757764
2025-10-31 07:00:00,M03,Day,138,2,52,98.55072463768117
2025-10-31 08:00:00,M02,Night,85,1,27,98.82352941176471
2025-10-31 09:00:00,M03,Night,130,2,49,98.46153846153847
2025-10-31 10:00:00,M02,Day,137,7,14,94.8905109489051
2025-10-31 11:00:00,M03,Day,198,5,18,97.47474747474747
2025-10-31 12:00:00,M04,Night,179,6,59,96.64804469273743
2025-10-31 13:00:00,M01,Day,80,9,21,88.75
2025-10-31 14:00:00,M01,Night,157,9,5,94.26751592356688
2025-10-31 15:00:00,M04,Night,79,5,46,93.67088607594937
2025-10-31 16:00:00,M04,Day,61,0,6,100.0
2025-10-31 17:00:00,M02,Night,100,2,43,98.0
2025-10-31 18:00:00,M02,Day,170,0,47,100.0
2025-10-31 19:00:00,M02,Day,188,9,8,95.2127659574468
2025-10-31 20:00:00,M03,Day,62,8,19,87.09677419354838
2025-10-31 21:00:00,M02,Night,140,8,36,94.28571428571428
2025-10-31 22:00:00,M04,Day,123,4,10,96.7479674796748
2025-10-31 23:00:00,M01,Day,69,3,1,95.65217391304348
2025-11-01 00:00:00,M03,Night,121,8,21,93.38842975206612
2025-11-01 01:00:00,M02,Night,122,8,47,93.44262295081968
2025-11-01 02:00:00,M03,Night,120,2,35,98.33333333333333
2025-11-01 03:00:00,M03,Night,127,4,4,96.8503937007874
2025-11-01 04:00:00,M02,Day,77,2,6,97.40259740259741
2025-11-01 05:00:00,M03,Day,179,9,5,94.97206703910615
2025-11-01 06:00:00,M01,Day,170,1,55,99.41176470588235
2025-11-01 07:00:00,M04,Night,92,0,21,100.0
2025-11-01 08:00:00,M04,Night,57,9,9,84.21052631578947
2025-11-01 09:00:00,M01,Day,62,1,45,98.38709677419355
2025-11-01 10:00:00,M03,Night,160,7,39,95.625
2025-11-01 11:00:00,M02,Night,84,7,45,91.66666666666666
2025-11-01 12:00:00,M03,Day,72,2,45,97.22222222222221
2025-11-01 13:00:00,M01,Day,95,6,19,93.6842105263158
2025-11-01 14:00:00,M03,Night,64,6,27,90.625
2025-11-01 15:00:00,M04,Night,179,1,22,99.4413407821229
2025-11-01 16:00:00,M03,Night,110,8,34,92.72727272727272
2025-11-01 17:00:00,M01,Day,164,2,0,98.78048780487805
2025-11-01 18:00:00,M04,Day,113,1,28,99.11504424778761
2025-11-01 19:00:00,M03,Day,101,2,8,98.01980198019803
2025-11-01 20:00:00,M03,Day,118,1,8,99.15254237288136
2025-11-01 21:00:00,M04,Day,116,7,21,93.96551724137932
2025-11-01 22:00:00,M02,Night,132,4,1,96.96969696969697
2025-11-01 23:00:00,M04,Night,51,2,15,96.07843137254902
2025-11-02 00:00:00,M02,Night,127,4,39,96.8503937007874
2025-11-02 01:00:00,M01,Day,77,7,57,90.9090909090909
2025-11-02 02:00:00,M01,Day,103,6,5,94.1747572815534
2025-11-02 03:00:00,M04,Day,116,5,54,95.6896551724138
2025-11-02 04:00:00,M04,Night,151,0,12,100.0
2025-11-02 05:00:00,M01,Day,169,9,32,94.67455621301775
2025-11-02 06:00:00,M02,Day,97,0,18,100.0
2025-11-02 07:00:00,M01,Night,96,0,14,100.0
2025-11-02 08:00:00,M04,Day,70,9,32,87.14285714285714
2025-11-02 09:00:00,M01,Night,141,7,9,95.0354609929078
2025-11-02 10:00:00,M04,Day,170,7,0,95.88235294117648
2025-11-02 11:00:00,M04,Day,165,6,59,96.36363636363636
2025-11-02 12:00:00,M01,Night,199,5,11,97.48743718592965
2025-11-02 13:00:00,M02,Night,198,3,42,98.48484848484848
2025-11-02 14:00:00,M03,Night,50,0,28,100.0
2025-11-02 15:00:00,M01,Night,126,8,16,93.65079365079364
2025-11-02 16:00:00,M03,Night,134,0,3,100.0
2025-11-02 17:00:00,M01,Night,95,3,28,96.84210526315789
2025-11-02 18:00:00,M03,Day,186,2,54,98.9247311827957
2025-11-02 19:00:00,M02,Day,194,6,6,96.90721649484536
2025-11-02 20:00:00,M02,Night,96,4,43,95.83333333333334
2025-11-02 21:00:00,M01,Day,108,4,12,96.29629629629629
2025-11-02 22:00:00,M04,Night,103,3,4,97.0873786407767
2025-11-02 23:00:00,M03,Day,135,0,59,100.0
2025-11-03 00:00:00,M04,Night,61,4,5,93.44262295081968
2025-11-03 01:00:00,M04,Day,55,3,33,94.54545454545455
2025-11-03 02:00:00,M04,Day,102,9,52,91.17647058823529
2025-11-03 03:00:00,M02,Day,193,7,6,96.37305699481865
2025-11-03 04:00:00,M01,Day,139,1,45,99.28057553956835
2025-11-03 05:00:00,M01,Day,54,7,56,87.03703703703704
2025-11-03 06:00:00,M02,Night,122,0,53,100.0
2025-11-03 07:00:00,M02,Night,63,3,27,95.23809523809523
2025-11-03 08:00:00,M01,Night,155,2,45,98.70967741935483
2025-11-03 09:00:00,M04,Day,101,4,9,96.03960396039604
2025-11-03 10:00:00,M03,Night,165,4,3,97.57575757575758
2025-11-03 11:00:00,M03,Day,75,4,2,94.66666666666667
2025-11-03 12:00:00,M03,Day,102,3,24,97.05882352941177
2025-11-03 13:00:00,M04,Day,158,7,22,95.56962025316456
2025-11-03 14:00:00,M01,Night,78,2,26,97.43589743589743
2025-11-03 15:00:00,M02,Day,68,3,13,95.58823529411765
2025-11-03 16:00:00,M01,Night,96,0,37,100.0
2025-11-03 17:00:00,M04,Night,185,6,31,96.75675675675676
2025-11-03 18:00:00,M02,Day,72,0,22,100.0
2025-11-03 19:00:00,M04,Day,166,1,46,99.3975903614458
2025-11-03 20:00:00,M03,Night,155,6,39,96.12903225806451
2025-11-03 21:00:00,M03,Night,102,0,36,100.0
2025-11-03 22:00:00,M04,Night,145,2,2,98.62068965517241
2025-11-03 23:00:00,M02,Night,54,5,34,90.74074074074075
2025-11-04 00:00:00,M02,Night,65,5,12,92.3076923076923
2025-11-04 01:00:00,M01,Night,66,5,33,92.42424242424242
2025-11-04 02:00:00,M03,Day,151,1,23,99.33774834437085
2025-11-04 03:00:00,M01,Night,69,1,0,98.55072463768117
2025-11-04 04:00:00,M01,Night,161,5,11,96.8944099378882
2025-11-04 05:00:00,M04,Night,169,9,7,94.67455621301775
2025-11-04 06:00:00,M04,Night,160,4,18,97.5
2025-11-04 07:00:00,M01,Day,50,6,8,88.0
2025-11-04 08:00:00,M03,Day,107,6,27,94.39252336448598
2025-11-04 09:00:00,M04,Night,142,4,13,97.1830985915493
2025-11-04 10:00:00,M01,Night,55,7,59,87.27272727272727
2025-11-04 11:00:00,M01,Night,157,9,26,94.26751592356688
2025-11-04 12:00:00,M01,Day,152,5,17,96.71052631578947
2025-11-04 13:00:00,M01,Day,99,4,41,95.95959595959596
2025-11-04 14:00:00,M01,Day,167,3,40,98.20359281437125
2025-11-04 15:00:00,M01,Day,159,6,5,96.22641509433963
2025-11-04 16:00:00,M04,Day,137,3,32,97.8102189781022
2025-11-04 17:00:00,M03,Day,69,4,36,94.20289855072464
2025-11-04 18:00:00,M01,Night,63,4,41,93.65079365079364
2025-11-04 19:00:00,M02,Day,182,0,24,100.0
2025-11-04 20:00:00,M04,Day,89,0,12,100.0
2025-11-04 21:00:00,M04,Night,83,2,53,97.59036144578313
2025-11-04 22:00:00,M01,Day,173,2,22,98.84393063583815
2025-11-04 23:00:00,M04,Night,94,1,35,98.93617021276596
2025-11-05 00:00:00,M01,Day,129,1,32,99.2248062015504
2025-11-05 01:00:00,M03,Night,120,5,20,95.83333333333334
2025-11-05 02:00:00,M03,Night,127,0,33,100.0
2025-11-05 03:00:00,M04,Night,127,5,55,96.06299212598425
2025-11-05 04:00:00,M04,Night,82,4,35,95.1219512195122
2025-11-05 05:00:00,M02,Night,82,5,16,93.90243902439023
2025-11-05 06:00:00,M04,Day,93,4,9,95.6989247311828
2025-11-05 07:00:00,M02,Day,69,6,22,91.30434782608695
2025-11-05 08:00:00,M03,Night,160,0,43,100.0
2025-11-05 09:00:00,M03,Night,56,2,58,96.42857142857143
2025-11-05 10:00:00,M01,Night,73,5,1,93.15068493150685
2025-11-05 11:00:00,M03,Day,119,0,34,100.0
2025-11-05 12:00:00,M02,Night,161,6,13,96.27329192546584
2025-11-05 13:00:00,M04,Night,153,3,56,98.0392156862745
2025-11-05 14:00:00,M01,Night,103,2,46,98.05825242718447
2025-11-05 15:00:00,M02,Night,87,9,44,89.65517241379311
2025-11-05 16:00:00,M04,Day,123,8,40,93.4959349593496
2025-11-05 17:00:00,M01,Night,129,0,1,100.0
2025-11-05 18:00:00,M03,Night,81,7,18,91.35802469135803
2025-11-05 19:00:00,M02,Day,94,0,15,100.0
2025-11-05 20:00:00,M04,Night,110,4,42,96.36363636363636
2025-11-05 21:00:00,M01,Night,102,9,43,91.17647058823529
2025-11-05 22:00:00,M01,Day,177,7,24,96.045197740113
2025-11-05 23:00:00,M03,Day,125,5,0,96.0
2025-11-06 00:00:00,M04,Day,76,6,1,92.10526315789474
2025-11-06 01:00:00,M03,Night,111,7,47,93.69369369369369
2025-11-06 02:00:00,M03,Night,67,5,26,92.53731343283582
2025-11-06 03:00:00,M04,Day,176,5,1,97.1590909090909
2025-11-06 04:00:00,M04,Day,158,5,57,96.83544303797468
2025-11-06 05:00:00,M04,Day,152,4,29,97.36842105263158
2025-11-06 06:00:00,M02,Night,126,7,50,94.44444444444444
2025-11-06 07:00:00,M04,Night,166,1,9,99.3975903614458
2025-11-06 08:00:00,M01,Day,153,6,18,96.07843137254902
2025-11-06 09:00:00,M03,Night,98,3,41,96.93877551020408
2025-11-06 10:00:00,M02,Day,165,0,15,100.0
2025-11-06 11:00:00,M04,Night,190,4,12,97.89473684210527
2025-11-06 12:00:00,M02,Night,149,2,47,98.65771812080537
2025-11-06 13:00:00,M04,Night,174,3,49,98.27586206896551
2025-11-06 14:00:00,M02,Night,74,6,55,91.8918918918919
2025-11-06 15:00:00,M03,Day,177,4,7,97.74011299435028
2025-11-06 16:00:00,M03,Night,149,3,55,97.98657718120806
2025-11-06 17:00:00,M01,Night,195,0,49,100.0
2025-11-06 18:00:00,M01,Day,54,5,30,90.74074074074075
2025-11-06 19:00:00,M04,Night,68,9,44,86.76470588235294
2025-11-06 20:00:00,M03,Day,67,5,24,92.53731343283582
2025-11-06 21:00:00,M02,Day,170,6,58,96.47058823529412
2025-11-06 22:00:00,M02,Night,81,0,38,100.0
2025-11-06 23:00:00,M02,Night,198,3,59,98.48484848484848
2025-11-07 00:00:00,M01,Day,59,8,20,86.4406779661017
2025-11-07 01:00:00,M02,Day,86,9,54,89.53488372093024
2025-11-07 02:00:00,M01,Day,135,5,55,96.29629629629629
2025-11-07 03:00:00,M01,Night,62,1,56,98.38709677419355
2025-11-07 04:00:00,M04,Day,194,3,49,98.4536082474227
2025-11-07 05:00:00,M02,Day,58,5,37,91.37931034482759
2025-11-07 06:00:00,M02,Day,137,3,40,97.8102189781022
2025-11-07 07:00:00,M03,Night,95,9,28,90.52631578947368
2025-11-07 08:00:00,M04,Day,185,6,5,96.75675675675676
2025-11-07 09:00:00,M03,Night,168,2,17,98.80952380952381
2025-11-07 10:00:00,M04,Night,68,5,48,92.64705882352942
2025-11-07 11:00:00,M02,Day,143,3,43,97.9020979020979
2025-11-07 12:00:00,M01,Night,75,2,34,97.33333333333334
2025-11-07 13:00:00,M01,Day,95,2,26,97.89473684210527
2025-11-07 14:00:00,M01,Night,167,1,4,99.40119760479041
2025-11-07 15:00:00,M01,Night,95,2,6,97.89473684210527
2025-11-07 16:00:00,M01,Day,63,9,9,85.71428571428571
2025-11-07 17:00:00,M03,Day,134,0,9,100.0
2025-11-07 18:00:00,M04,Day,112,2,50,98.21428571428571
2025-11-07 19:00:00,M02,Night,121,8,56,93.38842975206612
2025-11-07 20:00:00,M03,Night,52,3,57,94.23076923076923
2025-11-07 21:00:00,M04,Day,77,2,27,97.40259740259741
2025-11-07 22:00:00,M01,Day,174,7,35,95.97701149425288
2025-11-07 23:00:00,M04,Night,136,0,9,100.0
2025-11-08 00:00:00,M04,Night,195,4,49,97.94871794871794
2025-11-08 01:00:00,M01,Night,126,0,34,100.0
2025-11-08 02:00:00,M01,Day,125,6,52,95.19999999999999
2025-11-08 03:00:00,M01,Night,163,4,34,97.54601226993866
2025-11-08 04:00:00,M02,Day,182,1,36,99.45054945054946
2025-11-08 05:00:00,M01,Night,124,0,47,100.0
2025-11-08 06:00:00,M02,Night,108,6,19,94.44444444444444
2025-11-08 07:00:00,M01,Day,108,0,12,100.0
2025-11-08 08:00:00,M02,Day,96,2,10,97.91666666666666
2025-11-08 09:00:00,M04,Day,144,5,57,96.52777777777779
2025-11-08 10:00:00,M03,Night,190,5,44,97.36842105263158
2025-11-08 11:00:00,M04,Night,127,6,18,95.2755905511811
2025-11-08 12:00:00,M04,Night,162,0,27,100.0
2025-11-08 13:00:00,M01,Day,158,6,37,96.20253164556962
2025-11-08 14:00:00,M02,Night,155,1,55,99.35483870967742
2025-11-08 15:00:00,M03,Day,138,5,44,96.37681159420289
2025-11-08 16:00:00,M01,Day,82,7,59,91.46341463414635
2025-11-08 17:00:00,M01,Day,146,4,3,97.26027397260275
2025-11-08 18:00:00,M01,Night,128,9,56,92.96875
2025-11-08 19:00:00,M04,Night,65,2,53,96.92307692307692
2025-11-08 20:00:00,M02,Day,93,7,36,92.47311827956989
2025-11-08 21:00:00,M02,Night,169,7,18,95.85798816568047
2025-11-08 22:00:00,M03,Day,183,3,36,98.36065573770492
2025-11-08 23:00:00,M02,Day,157,7,52,95.54140127388536
2025-11-09 00:00:00,M02,Night,192,4,13,97.91666666666666
2025-11-09 01:00:00,M01,Day,53,4,30,92.45283018867924
2025-11-09 02:00:00,M01,Day,105,2,27,98.09523809523809
2025-11-09 03:00:00,M04,Night,113,6,59,94.69026548672566
2025-11-09 04:00:00,M01,Day,144,8,35,94.44444444444444
2025-11-09 05:00:00,M01,Day,105,8,43,92.38095238095238
2025-11-09 06:00:00,M01,Day,81,0,37,100.0
2025-11-09 07:00:00,M01,Day,165,0,18,100.0
2025-11-09 08:00:00,M04,Day,58,9,41,84.48275862068965
2025-11-09 09:00:00,M01,Day,154,4,0,97.40259740259741
2025-11-09 10:00:00,M03,Day,127,0,22,100.0
2025-11-09 11:00:00,M03,Night,136,3,54,97.79411764705883
2025-11-09 12:00:00,M03,Night,70,0,27,100.0
2025-11-09 13:00:00,M03,Day,104,1,47,99.03846153846155
2025-11-09 14:00:00,M01,Day,125,1,3,99.2
2025-11-09 15:00:00,M03,Night,179,3,40,98.32402234636871
2025-11-09 16:00:00,M01,Night,190,7,59,96.3157894736842
2025-11-09 17:00:00,M04,Night,175,1,17,99.42857142857143
2025-11-09 18:00:00,M03,Night,181,8,48,95.58011049723757
2025-11-09 19:00:00,M02,Night,133,8,46,93.98496240601504
2025-11-09 20:00:00,M03,Day,164,1,50,99.39024390243902
2025-11-09 21:00:00,M03,Night,97,0,38,100.0
2025-11-09 22:00:00,M01,Night,172,9,24,94.76744186046511
2025-11-09 23:00:00,M03,Night,127,9,17,92.91338582677166
2025-11-10 00:00:00,M02,Day,79,8,5,89.87341772151899
2025-11-10 01:00:00,M01,Day,78,1,18,98.71794871794873
2025-11-10 02:00:00,M01,Day,185,7,52,96.21621621621622
2025-11-10 03:00:00,M04,Day,189,2,11,98.94179894179894
2025-11-10 04:00:00,M04,Day,90,0,24,100.0
2025-11-10 05:00:00,M03,Day,75,0,34,100.0
2025-11-10 06:00:00,M04,Night,99,9,0,90.9090909090909
2025-11-10 07:00:00,M04,Day,51,1,4,98.0392156862745
2025-11-10 08:00:00,M04,Day,104,6,0,94.23076923076923
2025-11-10 09:00:00,M01,Night,153,5,7,96.73202614379085
2025-11-10 10:00:00,M01,Day,63,1,38,98.4126984126984
2025-11-10 11:00:00,M01,Night,183,3,46,98.36065573770492
2025-11-10 12:00:00,M04,Night,177,1,42,99.43502824858757
2025-11-10 13:00:00,M01,Day,153,0,17,100.0
2025-11-10 14:00:00,M04,Night,144,2,45,98.61111111111111
2025-11-10 15:00:00,M01,Night,130,3,58,97.6923076923077
2025-11-10 16:00:00,M01,Night,110,9,8,91.81818181818183
2025-11-10 17:00:00,M02,Night,61,4,4,93.44262295081968
2025-11-10 18:00:00,M03,Day,62,4,54,93.54838709677419
2025-11-10 19:00:00,M04,Night,196,6,3,96.93877551020408
2025-11-10 20:00:00,M02,Day,138,9,43,93.47826086956522
2025-11-10 21:00:00,M01,Night,144,7,28,95.13888888888889
2025-11-10 22:00:00,M04,Night,108,8,0,92.5925925925926
2025-11-10 23:00:00,M01,Night,86,6,29,93.02325581395348
2025-11-11 00:00:00,M03,Day,74,4,55,94.5945945945946
2025-11-11 01:00:00,M02,Day,65,8,44,87.6923076923077
2025-11-11 02:00:00,M03,Day,136,7,0,94.85294117647058
2025-11-11 03:00:00,M02,Night,191,9,2,95.28795811518324
2025-11-11 04:00:00,M01,Night,183,8,21,95.62841530054644
2025-11-11 05:00:00,M03,Night,72,9,7,87.5
2025-11-11 06:00:00,M03,Night,175,7,55,96.0
2025-11-11 07:00:00,M01,Day,109,5,17,95.41284403669725
2025-11-11 08:00:00,M03,Night,189,3,24,98.4126984126984
2025-11-11 09:00:00,M04,Day,190,8,47,95.78947368421052
2025-11-11 10:00:00,M02,Night,149,8,51,94.63087248322147
2025-11-11 11:00:00,M02,Day,152,9,19,94.07894736842105
2025-11-11 12:00:00,M02,Day,183,9,30,95.08196721311475
2025-11-11 13:00:00,M04,Night,112,8,29,92.85714285714286
2025-11-11 14:00:00,M02,Night,87,9,15,89.65517241379311
2025-11-11 15:00:00,M01,Day,177,2,1,98.87005649717514
2025-11-11 16:00:00,M03,Night,99,2,16,97.97979797979798
2025-11-11 17:00:00,M04,Night,89,5,9,94.3820224719101
2025-11-11 18:00:00,M02,Day,57,5,6,91.22807017543859
2025-11-11 19:00:00,M01,Day,57,5,58,91.22807017543859
2025-11-11 20:00:00,M03,Day,153,4,41,97.38562091503267
2025-11-11 21:00:00,M03,Day,83,4,50,95.18072289156626
2025-11-11 22:00:00,M04,Night,106,1,51,99.05660377358491
2025-11-11 23:00:00,M04,Day,71,6,58,91.54929577464789
2025-11-12 00:00:00,M04,Day,136,3,8,97.79411764705883
2025-11-12 01:00:00,M01,Day,89,2,53,97.75280898876404
2025-11-12 02:00:00,M01,Night,135,7,16,94.81481481481482
2025-11-12 03:00:00,M04,Day,182,3,8,98.35164835164835
2025-11-12 04:00:00,M02,Night,144,3,8,97.91666666666666
2025-11-12 05:00:00,M03,Day,62,7,36,88.70967741935483
2025-11-12 06:00:00,M03,Day,77,0,23,100.0
2025-11-12 07:00:00,M01,Night,133,8,38,93.98496240601504
2025-11-12 08:00:00,M03,Day,111,6,10,94.5945945945946
2025-11-12 09:00:00,M02,Day,142,1,7,99.29577464788733
2025-11-12 10:00:00,M03,Night,136,5,24,96.32352941176471
2025-11-12 11:00:00,M01,Day,73,7,45,90.41095890410958
2025-11-12 12:00:00,M01,Day,147,4,1,97.27891156462584
2025-11-12 13:00:00,M02,Day,56,5,9,91.07142857142857
2025-11-12 14:00:00,M02,Day,86,9,52,89.53488372093024
2025-11-12 15:00:00,M03,Night,117,7,23,94.01709401709401
2025-11-12 16:00:00,M03,Day,135,5,47,96.29629629629629
2025-11-12 17:00:00,M01,Night,182,8,15,95.6043956043956
2025-11-12 18:00:00,M02,Day,136,8,18,94.11764705882352
2025-11-12 19:00:00,M02,Night,64,8,58,87.5
2025-11-12 20:00:00,M02,Day,172,5,30,97.09302325581395
2025-11-12 21:00:00,M03,Night,156,8,10,94.87179487179486
2025-11-12 22:00:00,M02,Day,138,2,5,98.55072463768117
2025-11-12 23:00:00,M01,Night,174,4,5,97.70114942528735
2025-11-13 00:00:00,M01,Night,162,1,31,99.38271604938271
2025-11-13 01:00:00,M03,Day,186,7,38,96.23655913978494
2025-11-13 02:00:00,M04,Night,199,3,47,98.49246231155779
2025-11-13 03:00:00,M03,Day,156,5,12,96.7948717948718
2025-11-13 04:00:00,M04,Day,136,5,58,96.32352941176471
2025-11-13 05:00:00,M02,Day,117,4,2,96.58119658119658
2025-11-13 06:00:00,M03,Day,64,0,55,100.0
2025-11-13 07:00:00,M01,Day,114,6,55,94.73684210526315
2025-11-13 08:00:00,M02,Night,103,9,40,91.2621359223301
2025-11-13 09:00:00,M01,Day,142,7,55,95.07042253521126
2025-11-13 10:00:00,M02,Day,69,0,34,100.0
2025-11-13 11:00:00,M03,Day,82,9,37,89.02439024390245
2025-11-13 12:00:00,M04,Day,149,6,56,95.9731543624161
2025-11-13 13:00:00,M02,Day,126,3,16,97.61904761904762
